,study_time,social_media_usage,sleep_quality,headache_freq,study_load,extracurricular_freq,screen_time,sleep_hours,physical_activity,exam_anxiety,stress_level,mental_strain,recovery_score,performance_pressure,lifestyle_stress,burnout_score,burnout_level
242,0.0,0.41666666666666663,0.75,1.0,0.0,0.0,0.7699999999999998,0.6000000000000001,0.39,1,0.6412825651302605,1.6412825651302605,0.75,0.0,1.1699999999999997,0.7315130260521042,High
243,0.10526315789473684,1.0,0.5,0.5,0.75,0.25,0.65,0.72,0.21000000000000002,0,0.9298597194388776,2.179859719438878,0.75,0.6710526315789473,0.93,1.1482596772492353,High
244,0.10526315789473684,0.0,0.25,0.0,0.0,1.0,0.8899999999999999,0.8200000000000001,0.010000000000000002,0,0.018036072144288567,0.018036072144288567,1.25,0.0,1.0699999999999998,-0.06778557114228458,Low
245,0.10526315789473684,0.16666666666666666,0.0,0.5,0.5,0.25,0.99,0.6800000000000002,0.27,1,0.9338677354709418,1.9338677354709417,0.25,0.4473684210526316,1.3099999999999998,1.1327576205041663,High
246,0.2631578947368421,0.16666666666666666,0.5,0.25,0.25,1.0,0.38999999999999996,0.8399999999999999,0.6200000000000001,0,0.4168336673346693,0.9168336673346693,1.5,0.1842105263157895,0.55,0.27199662482860465,Low
247,0.10526315789473684,0.16666666666666666,1.0,0.0,0.25,0.25,0.049999999999999975,0.44000000000000017,0.66,1,0.6573146292585169,0.9073146292585169,1.25,0.2236842105263158,0.6099999999999998,0.3550311148613015,Low
248,0.10526315789473684,0.25,0.5,0.0,0.75,1.0,0.13999999999999999,0.6199999999999999,0.9199999999999999,0,0.438877755511022,1.188877755511022,1.5,0.6710526315789473,0.5200000000000001,0.526866891678093,Medium
249,0.6842105263157894,0.41666666666666663,0.5,0.25,0.5,1.0,0.010000000000000007,0.4800000000000002,0.31000000000000005,0,0.3527054108216432,1.1027054108216432,1.5,0.1578947368421053,0.5299999999999998,0.3384505853812889,Low
250,0.47368421052631576,0.41666666666666663,0.75,0.5,0.25,0.5,0.63,0.5,0.9900000000000001,0,0.6513026052104207,1.4013026052104207,1.25,0.13157894736842107,1.13,0.5249947262946946,Medium
251,0.10526315789473684,0.41666666666666663,0.5,0.25,0.5,1.0,0.22999999999999993,0.4800000000000002,0.30000000000000004,1,0.9539078156312624,1.7039078156312624,1.5,0.4473684210526316,0.7499999999999998,0.6657736525682945,Medium
252,0.6842105263157894,0.25,0.0,0.0,0.5,1.0,0.57,0.9199999999999999,0.8800000000000001,0,0.6092184368737474,1.1092184368737474,1.0,0.1578947368421053,0.65,0.4910557958021306,Medium
253,0.2631578947368421,0.5833333333333333,0.5,0.25,1.0,1.0,0.12000000000000002,0.6800000000000002,0.27,1,0.43286573146292584,1.6828657314629258,1.5,0.736842105263158,0.43999999999999984,0.7441989241641177,High
254,0.0,1.0,1.0,0.5,0.25,0.5,0.19999999999999996,0.6800000000000002,0.9900000000000001,0,0.6332665330661322,1.3832665330661322,1.5,0.25,0.5199999999999998,0.4783066132264529,Medium
255,0.0,1.0,0.25,0.5,0.75,0.25,0.48999999999999994,0.72,0.17,0,0.6292585170340681,1.879258517034068,0.5,0.75,0.77,1.1267034068136272,High
256,0.10526315789473684,1.0,0.25,0.5,0.75,0.75,0.12000000000000002,0.4800000000000002,0.32000000000000006,0,0.9539078156312624,2.203907815631262,1.0,0.6710526315789473,0.6399999999999998,1.082878915726189,High
257,0.0,0.41666666666666663,0.75,0.0,0.75,0.0,0.12999999999999998,0.40000000000000013,0.22000000000000003,0,0.36072144288577146,1.1107214428857715,0.75,0.75,0.7299999999999999,0.7442885771543085,High
258,0.10526315789473684,0.25,0.25,0.25,0.5,0.0,0.33999999999999997,0.019999999999999907,0.52,1,0.3987975951903807,1.1487975951903806,0.25,0.4473684210526316,1.32,0.8187295643919417,High
259,0.10526315789473684,0.41666666666666663,0.5,0.0,0.5,0.75,0.4599999999999999,0.5800000000000001,0.24,0,0.6432865731462926,1.1432865731462925,1.25,0.4473684210526316,0.8799999999999999,0.5165251555743064,Medium
260,0.10526315789473684,0.16666666666666666,0.0,0.0,0.25,0.75,0.3599999999999999,0.019999999999999907,0.45999999999999996,1,0.7995991983967935,1.0495991983967934,0.75,0.2236842105263158,1.3399999999999999,0.5619449425166121,Medium
261,0.10526315789473684,0.25,0.0,0.25,0.25,0.0,0.9699999999999998,0.3400000000000001,0.8800000000000001,1,0.6673346693386772,1.1673346693386772,0.0,0.2236842105263158,1.6299999999999997,0.8340391308933657,High
262,0.10526315789473684,1.0,0.25,0.5,1.0,0.25,0.58,0.52,0.8900000000000001,1,0.07314629258517033,1.5731462925851702,0.5,0.8947368421052632,1.06,1.0476795696656471,High
263,0.6842105263157894,0.25,0.25,0.75,0.0,0.25,0.7099999999999999,0.21999999999999997,0.24,0,0.4789579158316633,1.2289579158316633,0.5,0.0,1.4899999999999998,0.6415831663326653,Medium
264,0.10526315789473684,0.25,0.25,1.0,0.25,0.0,1.0,0.54,0.30000000000000004,1,0.12124248496993986,1.3712424849699398,0.25,0.2236842105263158,1.46,0.8406022571458707,High
265,0.2631578947368421,0.25,0.75,0.5,0.0,1.0,0.35,0.11999999999999988,0.32000000000000006,0,0.3887775551102204,0.8887775551102204,1.75,0.0,1.23,0.1305110220440882,Low
266,0.10526315789473684,0.41666666666666663,0.75,0.0,0.25,0.0,0.39999999999999997,0.72,0.86,0,0.0781563126252505,0.32815631262525047,0.75,0.2236842105263158,0.6799999999999999,0.2733677882079949,Low
267,0.2631578947368421,0.25,0.25,0.0,0.25,0.0,0.5299999999999999,0.05999999999999994,0.16000000000000003,0,0.3947895791583166,0.6447895791583166,0.25,0.1842105263157895,1.47,0.5381789895580635,Medium
268,0.0,0.41666666666666663,1.0,0.0,0.5,0.0,0.12000000000000002,0.6599999999999999,0.96,0,0.6352705410821643,1.1352705410821642,1.0,0.5,0.4600000000000001,0.6041082164328657,Medium
269,0.0,0.41666666666666663,1.0,0.25,0.25,1.0,0.07999999999999995,0.08000000000000007,0.06999999999999999,0,0.3927855711422845,0.8927855711422845,2.0,0.25,0.9999999999999999,0.13211422845691384,Low
270,0.10526315789473684,0.25,0.5,0.25,1.0,0.25,0.03999999999999997,0.52,0.6400000000000001,0,0.09819639278557113,1.3481963927855711,0.75,0.8947368421052632,0.5199999999999999,0.8826996097458073,High
271,0.2631578947368421,0.16666666666666666,0.25,0.25,0.75,1.0,0.19999999999999996,1.0,0.36000000000000004,1,0.6012024048096192,1.6012024048096192,1.25,0.5526315789473685,0.19999999999999996,0.7312704356080584,High
272,0.2631578947368421,1.0,0.75,0.0,0.5,1.0,0.6,0.72,0.55,0,0.028056112224448898,0.5280561122244489,1.75,0.368421052631579,0.88,0.09674876067925331,Low
273,0.0,0.41666666666666663,0.25,0.5,0.25,0.25,0.38999999999999996,0.9000000000000001,0.91,1,0.0350701402805611,0.7850701402805611,0.5,0.25,0.4899999999999998,0.5390280561122244,Medium
274,0.0,0.5833333333333333,1.0,0.5,0.0,1.0,0.11000000000000001,0.24,0.48,1,0.6773547094188376,1.1773547094188377,2.0,0.0,0.87,0.1709418837675351,Low
275,0.10526315789473684,0.41666666666666663,0.75,0.75,0.75,1.0,0.7699999999999998,0.05999999999999994,0.45999999999999996,0,0.1442885771543086,1.6442885771543085,1.75,0.6710526315789473,1.71,0.6340312203354077,Medium
276,0.10526315789473684,0.41666666666666663,0.75,0.25,0.75,0.5,0.8799999999999999,0.8399999999999999,0.22999999999999998,0,0.4168336673346693,1.4168336673346693,1.25,0.6710526315789473,1.04,0.6930492564075519,Medium
277,0.10526315789473684,0.25,0.75,0.25,0.75,0.0,0.99,0.6599999999999999,0.2,0,0.43486973947895785,1.4348697394789578,0.75,0.6710526315789473,1.33,0.8502636852652673,High
278,0.10526315789473684,1.0,0.5,0.0,0.5,0.0,0.24,0.8800000000000001,0.68,1,0.6132264529058116,1.1132264529058116,0.5,0.4473684210526316,0.3599999999999999,0.7295011074781141,High
279,0.47368421052631576,0.0,0.5,0.0,0.25,0.0,0.22999999999999993,0.26,0.68,0,0.4749498997995992,0.7249498997995991,0.5,0.13157894736842107,0.97,0.47945364413036595,Medium
280,0.0,0.5833333333333333,0.0,0.0,0.5,0.25,0.5499999999999999,0.31999999999999984,0.8500000000000001,0,0.09318637274549099,0.593186372745491,0.25,0.5,1.23,0.6122745490981965,Medium
281,0.10526315789473684,0.16666666666666666,0.5,0.5,0.0,0.25,0.48999999999999994,0.24,0.8900000000000001,1,0.17635270541082163,0.6763527054108216,0.75,0.0,1.25,0.34554108216432866,Low
282,0.0,0.5833333333333333,1.0,0.0,0.75,1.0,0.4499999999999999,0.18000000000000005,0.63,1,0.1072144288577154,0.8572144288577154,2.0,0.75,1.2699999999999998,0.2678857715430862,Low
283,0.10526315789473684,0.5833333333333333,0.0,0.0,0.25,0.25,0.15,0.9600000000000002,0.68,0,0.4048096192384769,0.6548096192384769,0.25,0.2236842105263158,0.1899999999999998,0.5540291108532855,Medium
284,0.0,0.5833333333333333,0.5,0.75,0.75,0.5,0.17,0.9000000000000001,0.5900000000000001,1,0.6112224448897795,2.1112224448897794,1.0,0.75,0.2699999999999999,1.0694889779559118,High
285,0.10526315789473684,1.0,0.25,0.0,0.0,0.75,0.68,0.21999999999999997,0.26,1,0.4789579158316633,0.4789579158316633,1.0,0.0,1.46,0.19158316633266534,Low
286,0.2631578947368421,1.0,0.5,0.0,0.25,0.75,0.57,0.26,0.5700000000000001,1,0.6753507014028055,0.9253507014028055,1.25,0.1842105263157895,1.31,0.3504034384558591,Low
287,0.2631578947368421,0.25,0.25,0.0,0.5,0.75,0.8399999999999999,0.09999999999999998,0.55,0,0.9919839679358716,1.4919839679358717,1.0,0.368421052631579,1.7399999999999998,0.7073199029638224,Medium
288,0.2631578947368421,1.0,0.25,0.75,0.0,0.5,0.9299999999999999,0.40000000000000013,0.77,0,0.661322645290581,1.4113226452905812,0.75,0.0,1.5299999999999998,0.6395290581162324,Medium
289,1.0,0.25,0.75,0.5,0.25,0.5,0.19999999999999996,0.4800000000000002,0.67,0,0.4529058116232464,1.2029058116232463,1.25,0.0,0.7199999999999998,0.4061623246492985,Low
290,0.10526315789473684,1.0,0.5,0.0,0.5,0.25,0.11000000000000001,0.9199999999999999,0.9500000000000001,1,0.6092184368737474,1.1092184368737474,0.75,0.4473684210526316,0.19000000000000009,0.6528979010652884,Medium
291,0.10526315789473684,0.25,0.75,0.75,1.0,0.0,0.5299999999999999,0.05999999999999994,0.67,1,0.3947895791583166,2.1447895791583167,0.75,0.8947368421052632,1.47,1.2013368842949057,High
292,0.10526315789473684,0.41666666666666663,1.0,0.0,0.75,0.0,0.42,0.40000000000000013,0.5900000000000001,1,0.661322645290581,1.4113226452905812,1.0,0.6710526315789473,1.0199999999999998,0.7658448475899167,High
293,0.10526315789473684,0.41666666666666663,1.0,0.0,0.5,0.75,0.1,0.45999999999999996,1.0,1,0.6553106212424848,1.1553106212424848,1.75,0.4473684210526316,0.64,0.37133477481278343,Low
294,0.2631578947368421,1.0,1.0,0.0,0.25,0.5,0.049999999999999975,0.26,0.45999999999999996,0,0.12424849699398796,0.374248496993988,1.5,0.1842105263157895,0.7899999999999999,0.05496255669233205,Low
295,1.0,0.41666666666666663,0.75,0.25,0.0,1.0,0.8599999999999999,0.9600000000000002,0.91,0,0.1042084168336673,0.35420841683366733,1.75,0.0,0.8999999999999997,-0.08331663326653305,Low
296,0.0,0.25,0.5,0.5,0.5,0.5,0.7300000000000001,0.54,0.68,1,0.046092184368737465,1.0460921843687374,1.0,0.5,1.19,0.568436873747495,Medium
297,0.2631578947368421,0.41666666666666663,0.25,0.0,0.75,0.25,0.7099999999999999,0.5,0.37000000000000005,0,0.9519038076152304,1.7019038076152304,0.5,0.5526315789473685,1.21,0.9965509967303028,High
298,0.0,0.25,0.75,0.5,0.75,0.75,0.26999999999999996,0.40000000000000013,0.86,1,0.0601202404809619,1.3101202404809618,1.5,0.75,0.8699999999999999,0.5990480961923846,Medium
299,0.10526315789473684,0.41666666666666663,1.0,1.0,0.75,0.5,0.0,0.24,0.30000000000000004,1,0.7775551102204408,2.5275551102204408,1.5,0.6710526315789473,0.76,1.0623378335618605,High
300,0.10526315789473684,0.16666666666666666,0.5,0.0,1.0,0.0,0.38999999999999996,0.94,0.51,0,0.907815631262525,1.907815631262525,0.5,0.8947368421052632,0.45,1.181547305136589,High
301,0.10526315789473684,0.41666666666666663,1.0,0.25,0.0,0.75,0.4999999999999999,0.41999999999999993,0.9900000000000001,0,0.35871743486973945,0.6087174348697395,1.75,0.0,1.08,0.018486973947895835,Low
302,0.10526315789473684,0.25,0.25,0.0,0.75,0.0,0.4299999999999999,0.18000000000000005,0.16000000000000003,1,0.1072144288577154,0.8572144288577154,0.25,0.6710526315789473,1.2499999999999998,0.7692015610167704,High
303,0.2631578947368421,0.16666666666666666,0.75,0.0,0.25,1.0,0.7799999999999998,0.9600000000000002,0.9500000000000001,0,0.1042084168336673,0.35420841683366733,1.75,0.1842105263157895,0.8199999999999996,-0.0280534753717962,Low
304,0.10526315789473684,1.0,0.75,1.0,0.5,1.0,0.21999999999999997,0.9199999999999999,0.8400000000000001,1,0.909819639278557,2.409819639278557,1.75,0.4473684210526316,0.30000000000000004,0.8731383820272123,High
305,0.10526315789473684,0.25,0.0,0.0,0.0,0.0,0.6199999999999998,0.74,0.32000000000000006,1,0.12625250501002003,0.12625250501002003,0.0,0.0,0.8799999999999998,0.350501002004008,Low
306,0.0,0.25,0.75,0.75,0.0,0.25,0.16,0.5,0.12,0,0.6513026052104207,1.4013026052104207,1.0,0.0,0.66,0.5605210420841683,Medium
307,0.0,0.5833333333333333,0.5,0.0,0.25,1.0,0.9199999999999997,0.3599999999999999,0.29,1,0.13927855711422846,0.38927855711422843,1.5,0.25,1.5599999999999998,0.0807114228456914,Low
308,0.47368421052631576,1.0,0.75,0.25,0.0,1.0,0.57,0.94,0.91,0,0.3066132264529058,0.5566132264529058,1.75,0.0,0.63,-0.0023547094188376416,Low
309,0.47368421052631576,0.25,0.25,0.5,1.0,1.0,0.35,0.3400000000000001,0.25,0,0.6673346693386772,2.1673346693386772,1.25,0.5263157894736843,1.0099999999999998,0.9498286045775763,High
310,0.10526315789473684,0.25,0.5,0.0,0.0,0.0,0.35,0.5800000000000001,0.36000000000000004,0,0.3426853707414829,0.3426853707414829,0.5,0.0,0.7699999999999999,0.28707414829659317,Low
311,0.2631578947368421,0.25,0.5,0.25,0.0,0.0,0.06999999999999999,0.26,0.11000000000000001,1,0.12424849699398796,0.374248496993988,0.5,0.0,0.8099999999999999,0.2996993987975952,Low
312,0.10526315789473684,0.5833333333333333,1.0,0.25,0.0,0.25,0.12999999999999998,0.5,0.8500000000000001,0,0.3507014028056112,0.6007014028056112,1.25,0.0,0.63,0.16528056112224448,Low
313,0.0,1.0,0.5,0.0,0.5,0.5,0.7599999999999998,0.6199999999999999,0.5,1,0.08817635270541083,0.5881763527054108,1.0,0.5,1.14,0.3852705410821643,Low
314,0.10526315789473684,0.41666666666666663,0.75,0.25,0.0,1.0,0.29,0.08000000000000007,0.42000000000000004,0,0.3927855711422845,0.6427855711422845,1.75,0.0,1.21,0.03211422845691386,Low
315,0.10526315789473684,0.25,1.0,1.0,0.25,1.0,0.99,0.8600000000000001,0.22999999999999998,1,0.06412825651302603,1.3141282565130261,2.0,0.2236842105263158,1.13,0.29275656576310516,Low
316,0.47368421052631576,1.0,0.25,0.25,0.0,1.0,0.06999999999999999,0.41999999999999993,0.6000000000000001,0,0.659318637274549,0.909318637274549,1.25,0.0,0.65,0.2887274549098196,Low
317,0.2631578947368421,0.25,0.5,0.0,0.0,1.0,0.7399999999999999,0.31999999999999984,0.6400000000000001,0,0.3687374749498998,0.3687374749498998,1.5,0.0,1.42,-0.0025050100200400827,Low
318,0.47368421052631576,0.16666666666666666,0.5,0.0,0.75,0.0,0.1,0.5,0.81,0,0.6513026052104207,1.4013026052104207,0.5,0.3947368421052632,0.6,0.8289420947157473,High
319,0.0,0.16666666666666666,0.5,0.5,0.25,0.25,0.5199999999999999,0.8200000000000001,0.7200000000000001,1,0.043086172344689366,0.7930861723446894,0.75,0.25,0.6999999999999998,0.4672344689378758,Medium
320,0.10526315789473684,0.25,0.5,0.0,1.0,0.0,0.61,0.54,0.42000000000000004,0,0.07114228456913826,1.0711422845691383,0.5,0.8947368421052632,1.0699999999999998,0.8468779664592343,High
321,0.2631578947368421,0.16666666666666666,0.75,0.0,0.25,0.25,0.18999999999999995,0.11999999999999988,0.86,0,0.9899799599198397,1.2399799599198396,1.0,0.1842105263157895,1.07,0.5512551418626728,Medium
322,0.0,0.25,0.75,1.0,0.25,1.0,0.98,0.7,0.06,1,0.3306613226452905,1.5806613226452906,1.75,0.25,1.28,0.4822645290581163,Medium
323,0.10526315789473684,1.0,0.5,0.0,0.25,1.0,0.020000000000000014,0.7,0.6900000000000001,1,0.6312625250501002,0.8812625250501002,1.5,0.2236842105263158,0.32000000000000006,0.26961027317793484,Low
324,0.10526315789473684,0.16666666666666666,0.5,0.25,1.0,0.5,0.57,0.4800000000000002,0.4,0,0.6533066132264528,1.903306613226453,1.0,0.8947368421052632,1.0899999999999999,1.0297436979221601,High
325,0.47368421052631576,0.25,0.5,0.25,0.5,0.0,0.42,0.9800000000000002,0.8800000000000001,0,0.3026052104208416,1.0526052104208417,0.5,0.26315789473684215,0.4399999999999998,0.6499894525893893,Medium
326,0.10526315789473684,0.25,0.0,0.5,0.75,0.0,0.63,0.9600000000000002,0.29,1,0.6052104208416833,1.8552104208416833,0.0,0.6710526315789473,0.6699999999999998,1.2433999578103574,High
327,0.10526315789473684,0.25,0.5,0.0,1.0,0.0,0.94,0.26,0.19,1,0.14929859719438876,1.1492985971943888,0.5,0.8947368421052632,1.68,0.8781404915093345,High
328,0.2631578947368421,1.0,0.25,0.0,0.25,0.75,0.5499999999999999,0.19999999999999996,0.08000000000000002,1,0.13026052104208416,0.3802605210420842,1.0,0.1842105263157895,1.35,0.20736736631157054,Low
329,0.47368421052631576,0.25,1.0,0.0,0.5,0.25,0.020000000000000014,0.5,0.96,1,0.3507014028056112,0.8507014028056112,1.25,0.26315789473684215,0.52,0.3442279295432972,Low
330,0.47368421052631576,0.25,1.0,0.0,0.75,0.75,0.7399999999999999,0.14,0.47000000000000003,1,0.48697394789579157,1.2369739478957915,1.75,0.3947368421052632,1.5999999999999999,0.38821063178989557,Low
331,0.0,1.0,0.5,0.75,0.0,0.5,0.61,0.8200000000000001,0.68,1,0.6192384769539078,1.3692384769539077,1.0,0.0,0.7899999999999999,0.547695390781563,Medium
332,0.2631578947368421,0.5833333333333333,0.75,0.25,0.25,0.5,0.7099999999999999,0.6000000000000001,0.18000000000000002,0,0.4408817635270541,0.9408817635270541,1.25,0.1842105263157895,1.1099999999999999,0.3566158633055585,Low
333,0.2631578947368421,0.25,0.5,0.5,0.25,1.0,0.2099999999999999,0.019999999999999907,0.6200000000000001,0,0.14829659318637273,0.8982965931863727,1.5,0.1842105263157895,1.19,0.2645817951692859,Low
334,0.10526315789473684,0.41666666666666663,0.25,1.0,0.0,0.0,0.5599999999999999,0.8,0.22000000000000003,1,0.020040080160320634,1.0200400801603207,0.25,0.0,0.7599999999999999,0.6330160320641283,Medium
335,0.2631578947368421,0.25,0.25,0.0,0.0,0.75,0.19999999999999996,0.19999999999999996,0.020000000000000004,1,0.6813627254509017,0.6813627254509017,1.0,0.0,1.0,0.2725450901803607,Low
336,0.47368421052631576,0.16666666666666666,0.75,0.0,0.25,1.0,0.7699999999999998,0.44000000000000017,0.37000000000000005,1,0.08116232464929857,0.33116232464929857,1.75,0.13157894736842107,1.3299999999999996,-0.053061385929754214,Low
337,0.10526315789473684,0.41666666666666663,0.25,0.25,0.5,1.0,0.35,0.76,0.9300000000000002,0,0.024048096192384766,0.7740480961923848,1.25,0.4473684210526316,0.59,0.36882976479274343,Low
338,0.2631578947368421,0.25,0.0,0.25,0.75,0.25,0.29,0.8800000000000001,0.30000000000000004,1,0.012024048096192372,1.0120240480961924,0.25,0.5526315789473685,0.40999999999999986,0.7955990929226875,High
339,0.2631578947368421,0.16666666666666666,0.5,0.5,0.25,1.0,0.03999999999999997,0.019999999999999907,0.32000000000000006,1,0.09819639278557114,0.8481963927855711,1.5,0.1842105263157895,1.02,0.24454171500896535,Low
340,0.10526315789473684,0.5833333333333333,0.75,1.0,0.75,1.0,0.2799999999999999,1.0,0.19,0,0.6012024048096192,2.3512024048096194,1.75,0.6710526315789473,0.2799999999999999,0.916796751397532,High
341,0.2631578947368421,0.41666666666666663,0.5,0.0,0.25,0.25,0.4999999999999999,0.8,0.32000000000000006,1,0.6212424849699398,0.8712424849699398,0.75,0.1842105263157895,0.6999999999999998,0.4787601518827128,Medium
342,0.0,0.41666666666666663,0.5,0.0,0.0,0.5,0.4299999999999999,0.019999999999999907,0.05,0,0.09819639278557114,0.09819639278557114,1.0,0.0,1.41,0.03927855711422846,Low
343,0.10526315789473684,1.0,0.75,0.25,0.25,0.25,0.63,0.78,0.67,1,0.6232464929859719,1.123246492985972,1.0,0.2236842105263158,0.85,0.5164038603522836,Medium
344,0.10526315789473684,0.16666666666666666,0.25,0.5,0.0,1.0,0.12000000000000002,0.9000000000000001,0.4,1,0.1102204408817635,0.6102204408817635,1.25,0.0,0.2199999999999999,0.1690881763527054,Low
345,0.6842105263157894,0.16666666666666666,1.0,0.0,0.0,0.5,0.5399999999999999,0.6400000000000001,0.87,1,0.6372745490981963,0.6372745490981963,1.5,0.0,0.8999999999999998,0.1049098196392785,Low
346,0.47368421052631576,0.16666666666666666,0.25,0.5,0.25,0.25,0.63,0.6199999999999999,0.8400000000000001,0,0.6392785571142284,1.3892785571142285,0.5,0.13157894736842107,1.0100000000000002,0.7451851070562178,High
347,1.0,1.0,0.25,0.0,0.5,0.75,0.2799999999999999,0.31999999999999984,0.58,1,0.4689378757515029,0.9689378757515029,1.0,0.0,0.9600000000000001,0.3875751503006012,Low
348,0.6842105263157894,0.41666666666666663,0.75,0.0,0.75,0.0,0.59,0.56,0.53,0,0.1192384769539078,0.8692384769539078,0.75,0.23684210526315796,1.0299999999999998,0.4937480223605105,Medium
349,1.0,0.16666666666666666,0.25,0.5,0.25,0.5,0.42,0.19999999999999996,0.12,1,0.6813627254509017,1.4313627254509016,0.75,0.0,1.22,0.6475450901803607,Medium
350,1.0,0.16666666666666666,0.25,0.25,0.0,0.0,0.8299999999999998,0.5,0.7000000000000001,0,0.250501002004008,0.5005010020040079,0.25,0.0,1.3299999999999998,0.42520040080160315,Low
351,0.47368421052631576,0.16666666666666666,0.0,0.0,0.75,1.0,0.03999999999999997,0.040000000000000036,0.16000000000000003,1,0.6973947895791582,1.4473947895791581,1.0,0.3947368421052632,0.9999999999999999,0.6973789684632422,Medium
352,0.10526315789473684,1.0,0.5,0.25,0.25,0.25,0.18999999999999995,0.28,0.04000000000000001,0,0.37274549098196386,0.8727454909819639,0.75,0.2236842105263158,0.9099999999999999,0.4912034595506803,Medium
353,0.2631578947368421,0.25,0.0,0.5,0.75,0.5,0.42,0.76,0.39,1,0.625250501002004,1.875250501002004,0.5,0.5526315789473685,0.6599999999999999,1.0658896740850121,High
354,1.0,0.25,0.25,0.75,0.0,0.25,0.8199999999999998,0.54,0.13999999999999999,1,0.7474949899799599,1.49749498997996,0.5,0.0,1.2799999999999998,0.748997995991984,High
355,0.2631578947368421,0.0,1.0,0.0,0.25,0.0,0.15,0.19999999999999996,0.81,1,0.4809619238476953,0.7309619238476953,1.0,0.1842105263157895,0.9500000000000001,0.347647927433815,Low
356,0.2631578947368421,0.25,0.5,0.75,0.25,1.0,0.35,0.56,0.5700000000000001,0,0.344689378757515,1.344689378757515,1.5,0.1842105263157895,0.7899999999999999,0.44313890939774286,Medium
357,0.6842105263157894,1.0,0.5,0.25,0.75,1.0,0.68,0.14,0.52,0,0.3867735470941883,1.3867735470941884,1.5,0.23684210526315796,1.54,0.4757620504166228,Medium
358,0.10526315789473684,1.0,0.5,0.25,1.0,0.75,0.5299999999999999,0.5,0.17,0,0.0501002004008016,1.3001002004008015,1.25,0.8947368421052632,1.0299999999999998,0.7134611327918996,Medium
359,0.47368421052631576,0.5833333333333333,0.0,0.25,0.25,0.5,0.6599999999999998,0.11999999999999988,0.03,1,0.13827655310621242,0.6382765531062125,0.5,0.13157894736842107,1.54,0.4447843054530113,Medium
360,0.10526315789473684,1.0,0.75,0.25,0.0,0.5,0.029999999999999964,0.41999999999999993,0.61,0,0.659318637274549,0.909318637274549,1.25,0.0,0.61,0.2887274549098196,Low
361,0.2631578947368421,0.25,0.25,0.5,0.25,1.0,0.4699999999999999,0.8,0.21000000000000002,1,0.42084168336673344,1.1708416833667334,1.25,0.1842105263157895,0.6699999999999999,0.4485998312414302,Medium
362,0.2631578947368421,0.16666666666666666,0.25,0.5,0.25,0.25,0.8599999999999999,0.28,0.03,1,0.47294589178356705,1.2229458917835672,0.5,0.1842105263157895,1.5799999999999998,0.6944415146081637,Medium
363,0.2631578947368421,1.0,0.75,0.25,0.75,0.0,0.37,0.8,0.35000000000000003,1,0.32064128256513025,1.3206412825651301,0.75,0.5526315789473685,0.57,0.7690459867102626,High
364,0.10526315789473684,0.25,0.25,0.0,0.0,0.5,0.37,0.8,0.010000000000000002,1,0.12024048096192383,0.12024048096192383,0.75,0.0,0.57,0.12309619238476953,Low
365,0.6842105263157894,0.5833333333333333,0.5,0.0,1.0,0.5,0.26999999999999996,0.5,0.21000000000000002,1,0.0501002004008016,1.0501002004008015,1.0,0.3157894736842106,0.77,0.5147769222655838,Medium
366,0.0,0.5833333333333333,0.75,1.0,0.0,0.0,0.37999999999999984,0.15999999999999992,0.8800000000000001,1,0.1342685370741483,1.1342685370741483,0.75,0.0,1.22,0.5287074148296593,Medium
367,0.0,0.25,0.25,0.75,0.75,0.25,0.7499999999999998,0.44000000000000017,0.96,1,0.6573146292585169,2.157314629258517,0.5,0.75,1.3099999999999996,1.2379258517034066,High
368,0.2631578947368421,1.0,0.5,0.0,0.25,0.25,0.8099999999999998,0.56,0.9199999999999999,1,0.1192384769539078,0.36923847695390777,0.75,0.1842105263157895,1.2499999999999998,0.27795854867629993,Low
369,0.0,0.41666666666666663,0.25,0.0,0.75,0.5,0.17,0.11999999999999988,0.37000000000000005,1,0.3887775551102204,1.1387775551102204,0.75,0.75,1.05,0.7555110220440882,High
370,0.10526315789473684,0.25,0.5,0.5,0.0,0.5,0.9199999999999997,0.3599999999999999,0.06999999999999999,0,0.08917835671342686,0.5891783567134269,1.0,0.0,1.5599999999999998,0.23567134268537077,Low
371,0.2631578947368421,0.41666666666666663,0.5,0.0,0.75,0.75,0.8799999999999999,0.52,0.45999999999999996,0,0.6492985971943888,1.3992985971943888,1.25,0.5526315789473685,1.3599999999999999,0.6505089125619661,Medium
372,0.2631578947368421,1.0,0.25,0.75,0.25,0.5,0.7300000000000001,0.0,0.53,1,0.125250501002004,1.125250501002004,0.75,0.1842105263157895,1.73,0.5803633582955385,Medium
373,0.0,0.16666666666666666,0.5,1.0,0.75,0.5,0.17,0.5,0.27,0,0.1503006012024048,1.9003006012024048,1.0,0.75,0.67,0.9851202404809619,High
374,0.47368421052631576,0.16666666666666666,0.25,0.75,0.0,0.75,0.4299999999999999,0.54,0.58,0,0.09619238476953906,0.8461923847695391,1.0,0.0,0.8899999999999999,0.3384769539078156,Low
375,0.6842105263157894,0.25,0.5,0.5,0.75,0.25,0.40999999999999986,0.9600000000000002,0.9500000000000001,1,0.7054108216432865,1.9554108216432864,0.75,0.23684210526315796,0.4499999999999997,0.9282169602362619,High
